transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,masked_email,masked_phone,revenue
141,180,Chelsea Meyer,103,1300.0,Shirt,Clothing,online,Bangalore,2025-11-07,4,Card,0.1,ChelseaMeyer@yahoo.com,6390106560,successful,Che*********@yahoo.com,63******60,5199.9
142,137,Kathleen Douglas,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-09-26,1,Cash,0.15,KathleenDouglas@yahoo.com,8017596544,successful,Kat************@yahoo.com,80******44,49999.85
143,313,Mary Lowe,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-12-04,3,UPI,0.35,MaryLowe@outlook.com,6672302640,successful,Mar*****@outlook.com,66******40,149999.65
144,718,Rebecca Mills,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-21,2,Card,0.1,RebeccaMills@outlook.com,9354411168,successful,Reb*********@outlook.com,93******68,2599.9
145,975,Jacqueline Doyle,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-12,3,Card,0.1,JacquelineDoyle@outlook.com,8114950490,successful,Jac************@outlook.com,81******90,194999.9
146,311,Juan Murphy,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-29,2,NetBanking,0.1,JuanMurphy@yahoo.com,7461687160,successful,Jua*******@yahoo.com,74******60,2599.9
147,111,Alyssa Mitchell,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-09-08,4,Card,0.35,AlyssaMitchell@gmail.com,9343932386,successful,Aly***********@gmail.com,93******86,199999.65
148,139,Melissa Peterson,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-07-09,3,NetBanking,0.25,MelissaPeterson@outlook.com,8721382133,successful,Mel************@outlook.com,87******33,23999.75
149,644,John Parrish,102,70000.0,Phone,Electronics,offline,Delhi,2026-04-04,4,Card,0.2,JohnParrish@gmail.com,7075517481,successful,Joh********@gmail.com,70******81,279999.8
150,917,Alexandria Marks,105,45000.0,Tv,Electronics,online,Hyderabad,2025-04-11,2,Cash,0.4,AlexandriaMarks@gmail.com,8815523519,successful,Ale************@gmail.com,88******19,89999.6
151,294,Jared Moreno,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-04-01,1,NetBanking,0.4,Jared21@gmail.com,6639377809,successful,Jar****@gmail.com,66******09,249999.6
152,171,Michael Church,105,45000.0,Tv,Electronics,online,Hyderabad,2025-06-26,1,NetBanking,0.3,Michael61@gmail.com,8675254681,successful,Mic******@gmail.com,86******81,44999.7
153,1,Karen Pollard,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-04-10,3,NetBanking,0.15,KarenPollard@yahoo.com,7148256363,successful,Kar*********@yahoo.com,71******63,44999.85
154,835,Juan Watkins,102,70000.0,Phone,Electronics,online,Delhi,2026-01-31,4,UPI,0.3,JuanWatkins@outlook.com,7972862580,successful,Jua********@outlook.com,79******80,279999.7
155,363,Leonard Travis,105,45000.0,Tv,Electronics,online,Delhi,2025-06-07,3,Card,0.1,LeonardTravis@gmail.com,9034700472,successful,Leo**********@gmail.com,90******72,134999.9
156,334,Brenda Gonzales,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-11,5,Card,0.3,BrendaGonzales@gmail.com,9034621783,successful,Bre***********@gmail.com,90******83,324999.7
157,39,Megan Jones,102,70000.0,Phone,Electronics,online,Hyderabad,2026-01-03,1,UPI,0.25,MeganJones@gmail.com,7279430686,successful,Meg*******@gmail.com,72******86,69999.75
158,892,Logan Hayes,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2026-02-17,4,Card,0.15,LoganHayes@yahoo.com,6461520803,successful,Log*******@yahoo.com,64******03,179999.85
159,570,Donald Carter,103,1300.0,Shirt,Clothing,offline,Chennai,2025-05-08,1,Cash,0.2,Donald21@gmail.com,7944230219,successful,Don*****@gmail.com,79******19,1299.8
160,152,Levi Leon,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-06-06,3,Cash,0.15,Levi30@gmail.com,6634513306,successful,Lev***@gmail.com,66******06,194999.85
161,944,Julie Rodriguez,104,8000.0,Shoes,Clothing,offline,Delhi,2025-08-29,3,Cash,0.1,JulieRodriguez@yahoo.com,7402770779,successful,Jul***********@yahoo.com,74******79,23999.9
162,197,Gabriel Mills,103,1300.0,Shirt,Clothing,online,Mumbai,2025-11-15,5,NetBanking,0.25,GabrielMills@gmail.com,8457234137,successful,Gab*********@gmail.com,84******37,6499.75
163,256,Nicole Williams,104,8000.0,Shoes,Clothing,offline,Chennai,2025-10-08,2,NetBanking,0.15,Nicole72@gmail.com,9261161732,successful,Nic*****@gmail.com,92******32,15999.85
164,993,Julie Wade,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-04-21,2,Card,0.2,JulieWade@outlook.com,7427719325,successful,Jul******@outlook.com,74******25,129999.8
165,525,Laura Barajas,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-09,1,Cash,0.05,Laura14@gmail.com,8564041400,successful,Lau****@gmail.com,85******00,79999.95
166,976,Paula Rogers,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-13,5,UPI,0.25,Paula39@gmail.com,8769251725,successful,Pau****@gmail.com,87******25,1249999.75
167,820,Mary Goodwin,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-09,3,Card,0.2,MaryGoodwin@yahoo.com,8576869201,successful,Mar********@yahoo.com,85******01,3899.8
168,92,Kelly Chang,101,250000.0,Laptop,Electronics,offline,Chennai,2025-06-03,5,Card,0.25,KellyChang@yahoo.com,9459399379,successful,Kel*******@yahoo.com,94******79,1249999.75
169,721,Robert Villa,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-31,5,Cash,0.35,RobertVilla@yahoo.com,8265101453,successful,Rob********@yahoo.com,82******53,349999.65
170,893,Taylor Walton,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-04-29,4,UPI,0.2,TaylorWalton@outlook.com,7181735386,successful,Tay*********@outlook.com,71******86,179999.8
171,871,Joel Hall,102,70000.0,Phone,Electronics,online,Chennai,2026-01-20,3,UPI,0.2,Joel21@gmail.com,8984815629,successful,Joe***@gmail.com,89******29,209999.8
172,5,Kathleen Olson,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-04-16,5,Cash,0.3,KathleenOlson@gmail.com,6401699805,successful,Kat**********@gmail.com,64******05,6499.7
173,368,Emily Scott,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-02-20,4,Card,0.3,EmilyScott@yahoo.com,9116589634,successful,Emi*******@yahoo.com,91******34,199999.7
174,97,Joseph Nolan,105,45000.0,Tv,Electronics,online,Bangalore,2025-10-09,2,NetBanking,0.4,JosephNolan@outlook.com,9572183593,successful,Jos********@outlook.com,95******93,89999.6
175,22,James Walters,110,45000.0,Microwave,Home Appliances,online,Chennai,2025-09-13,5,Cash,0.05,James10@gmail.com,6590464842,successful,Jam****@gmail.com,65******42,224999.95
176,260,Cynthia Fields,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-20,5,Cash,0.4,CynthiaFields@gmail.com,6824635111,successful,Cyn**********@gmail.com,68******11,249999.6
177,164,Shawn Stewart,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,ShawnStewart@gmail.com,7161144854,successful,Sha*********@gmail.com,71******54,199999.95
177,164,Shawn Stewart,107,50000.0,Dining Table,Furniture,online,Chennai,2025-09-04,4,Card,0.05,ShawnStewart@gmail.com,7161144854,failed,Sha*********@gmail.com,71******54,199999.95
178,288,Darren Parker,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-07,4,NetBanking,0.35,DarrenParker@outlook.com,7734023569,successful,Dar*********@outlook.com,77******69,279999.65
179,565,Craig Moore,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-08,3,Cash,0.2,CraigMoore@gmail.com,9983242911,successful,Cra*******@gmail.com,99******11,134999.8
180,500,Katelyn Garza,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-12-23,5,Cash,0.1,KatelynGarza@yahoo.com,6200950083,successful,Kat*********@yahoo.com,62******83,74999.9
181,693,Joseph Maldonado,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-11-27,4,Card,0.4,JosephMaldonado@yahoo.com,8013495157,successful,Jos************@yahoo.com,80******57,59999.6
182,749,Linda Lara,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-04-21,4,Cash,0.1,LindaLara@outlook.com,7476164201,successful,Lin******@outlook.com,74******01,259999.9
183,348,James Nash,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-27,5,Cash,0.25,James62@gmail.com,7753726437,successful,Jam****@gmail.com,77******37,1249999.75
184,380,Matthew Douglas,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-17,3,Cash,0.3,Matthew80@gmail.com,8301990893,successful,Mat******@gmail.com,83******93,209999.7
185,672,Austin Perez,106,80000.0,Sofa,Furniture,online,Delhi,2025-04-27,2,NetBanking,0.4,Austin35@gmail.com,6030034218,successful,Aus*****@gmail.com,60******18,159999.6
186,545,Paul Howell,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-03-07,1,UPI,0.3,PaulHowell@gmail.com,8897700103,successful,Pau*******@gmail.com,88******03,44999.7
187,996,Barbara Morris,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-03-18,3,UPI,0.2,Barbara54@gmail.com,8799907956,successful,Bar******@gmail.com,87******56,749999.8
188,200,Miguel Proctor,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-28,2,Cash,0.3,MiguelProctor@gmail.com,8148175835,successful,Mig**********@gmail.com,81******35,499999.7
189,585,Clifford Hayes,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-29,4,NetBanking,0.25,CliffordHayes@gmail.com,6579201942,successful,Cli**********@gmail.com,65******42,279999.75
190,843,Chelsea Hester,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-07,3,NetBanking,0.4,ChelseaHester@gmail.com,8104088861,successful,Che**********@gmail.com,81******61,209999.6
191,552,Anthony Cox,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-04-26,2,NetBanking,0.15,AnthonyCox@gmail.com,7725127392,successful,Ant*******@gmail.com,77******92,99999.85
192,744,Ashley Hull,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-07,2,NetBanking,0.05,AshleyHull@outlook.com,6712629482,successful,Ash*******@outlook.com,67******82,129999.95
193,243,Christian Martin,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-10,2,Card,0.1,ChristianMartin@yahoo.com,6377411962,successful,Chr************@yahoo.com,63******62,499999.9
194,56,Joshua Li,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-26,5,UPI,0.3,Joshua89@gmail.com,7095086990,successful,Jos*****@gmail.com,70******90,6499.7
195,511,Eric Johnson,102,70000.0,Phone,Electronics,online,Hyderabad,2026-12-02,5,Cash,0.1,Eric54@gmail.com,8586566834,successful,Eri***@gmail.com,85******34,349999.9
196,248,Anthony Henry,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-31,5,NetBanking,0.25,AnthonyHenry@yahoo.com,7055017330,successful,Ant*********@yahoo.com,70******30,324999.75
197,344,Brian Wells,101,250000.0,Laptop,Electronics,online,Chennai,2025-05-29,1,NetBanking,0.2,Brian46@gmail.com,8434229708,successful,Bri****@gmail.com,84******08,249999.8
198,263,Joshua Anderson,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-20,2,NetBanking,0.25,JoshuaAnderson@outlook.com,7991578142,successful,Jos***********@outlook.com,79******42,29999.75
199,628,Kelly Turner,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-12,3,UPI,0.15,KellyTurner@gmail.com,8102485626,successful,Kel********@gmail.com,81******26,209999.85
200,76,Cindy Lewis,105,45000.0,Tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,CindyLewis@outlook.com,6646839866,successful,Cin*******@outlook.com,66******66,44999.6
200,76,Cindy Lewis,105,45000.0,Tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,CindyLewis@outlook.com,6646839866,failed,Cin*******@outlook.com,66******66,44999.6
201,951,Richard Miller,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-12-16,3,Card,0.25,RichardMiller@yahoo.com,7109726379,successful,Ric**********@yahoo.com,71******79,3899.75
202,362,David Wells,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-05,5,Cash,0.05,DavidWells@yahoo.com,7619729722,successful,Dav*******@yahoo.com,76******22,74999.95
203,929,Charles Key,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-26,1,Cash,0.35,Charles2@gmail.com,7319365346,successful,Cha*****@gmail.com,73******46,1299.65
203,929,Charles Key,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-26,1,Cash,0.35,Charles2@gmail.com,7319365346,failed,Cha*****@gmail.com,73******46,1299.65
204,988,John Thomas,107,50000.0,Dining Table,Furniture,online,Delhi,2025-09-27,4,NetBanking,0.2,John19@gmail.com,9168109139,successful,Joh***@gmail.com,91******39,199999.8
205,288,Darren Parker,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-06,3,NetBanking,0.25,DarrenParker@outlook.com,7734023569,successful,Dar*********@outlook.com,77******69,23999.75
206,258,Larry Taylor,106,80000.0,Sofa,Furniture,offline,Chennai,2025-11-24,5,UPI,0.2,LarryTaylor@yahoo.com,9823327795,successful,Lar********@yahoo.com,98******95,399999.8
207,710,April Moore,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-05-01,1,UPI,0.25,AprilMoore@gmail.com,9772271176,successful,Apr*******@gmail.com,97******76,14999.75
208,91,Christopher Martin,101,250000.0,Laptop,Electronics,online,Bangalore,2025-07-09,5,Cash,0.4,ChristopherMartin@outlook.com,8340618811,successful,Chr**************@outlook.com,83******11,1249999.6
209,392,Jeffery Wallace,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-23,3,UPI,0.25,JefferyWallace@gmail.com,8334016777,successful,Jef***********@gmail.com,83******77,44999.75
210,261,Ronnie Martin,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-26,1,Cash,0.05,RonnieMartin@yahoo.com,8466121260,successful,Ron*********@yahoo.com,84******60,44999.95
211,576,Angela Weiss,102,70000.0,Phone,Electronics,online,Delhi,2025-12-28,4,NetBanking,0.35,AngelaWeiss@yahoo.com,6433163539,successful,Ang********@yahoo.com,64******39,279999.65
212,247,David Cherry,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-02,3,UPI,0.3,DavidCherry@yahoo.com,6203059339,successful,Dav********@yahoo.com,62******39,749999.7
213,659,Jason Liu,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-13,3,NetBanking,0.25,JasonLiu@outlook.com,8855601592,successful,Jas*****@outlook.com,88******92,134999.75
214,81,Michael Wagner,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-13,5,UPI,0.15,MichaelWagner@yahoo.com,9716917974,successful,Mic**********@yahoo.com,97******74,224999.85
215,904,Audrey Skinner,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-25,4,Card,0.35,AudreySkinner@yahoo.com,6596392073,successful,Aud**********@yahoo.com,65******73,999999.65
216,796,Jasmine Lopez,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-29,4,Cash,0.15,JasmineLopez@outlook.com,9109427917,successful,Jas*********@outlook.com,91******17,179999.85
217,763,David Howard,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-04-08,5,Cash,0.15,DavidHoward@gmail.com,8607553189,successful,Dav********@gmail.com,86******89,224999.85
218,774,Antonio Evans,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-09-17,1,Cash,0.05,Antonio94@gmail.com,7199037042,successful,Ant******@gmail.com,71******42,249999.95
219,560,Anthony Lawrence,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-04-07,5,NetBanking,0.3,AnthonyLawrence@gmail.com,7569957287,successful,Ant************@gmail.com,75******87,349999.7
220,107,Cory Tyler,105,45000.0,Tv,Electronics,online,Chennai,2026-04-07,1,UPI,0.05,CoryTyler@outlook.com,7231357413,successful,Cor******@outlook.com,72******13,44999.95
220,107,Cory Tyler,105,45000.0,Tv,Electronics,online,Chennai,2026-04-07,1,UPI,0.05,CoryTyler@outlook.com,7231357413,failed,Cor******@outlook.com,72******13,44999.95
221,298,Ryan Massey,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-02-15,3,UPI,0.05,Ryan8@gmail.com,6449657586,successful,Rya**@gmail.com,64******86,194999.95
222,953,Adam Taylor,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-20,2,UPI,0.25,Adam83@gmail.com,9115270391,successful,Ada***@gmail.com,91******91,2599.75
223,189,Melinda Rodriguez,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-25,5,Cash,0.15,MelindaRodriguez@outlook.com,8256869897,successful,Mel*************@outlook.com,82******97,74999.85
224,682,Crystal Mccarthy,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-03,5,Card,0.35,Crystal55@gmail.com,7575758526,successful,Cry******@gmail.com,75******26,399999.65
225,987,Daniel Harper,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-22,5,NetBanking,0.3,DanielHarper@outlook.com,6165551659,successful,Dan*********@outlook.com,61******59,224999.7
226,699,Kristin Hawkins,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-05-05,5,Cash,0.4,KristinHawkins@yahoo.com,6233553116,successful,Kri***********@yahoo.com,62******16,324999.6
227,154,Michael Smith,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-17,2,Card,0.05,MichaelSmith@yahoo.com,9453724650,successful,Mic*********@yahoo.com,94******50,15999.95
228,911,Kelly Le,102,70000.0,Phone,Electronics,online,Delhi,2025-10-26,2,UPI,0.2,KellyLe@outlook.com,6813665769,successful,Kel****@outlook.com,68******69,139999.8
229,207,Tonya Lopez,105,45000.0,Tv,Electronics,offline,Bangalore,2025-09-18,5,Card,0.15,TonyaLopez@gmail.com,8023940519,successful,Ton*******@gmail.com,80******19,224999.85
230,417,Kristina Lewis,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-27,1,Cash,0.25,KristinaLewis@gmail.com,7869899732,successful,Kri**********@gmail.com,78******32,44999.75
231,431,Tracie Kim,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-12,4,Cash,0.25,TracieKim@yahoo.com,8301285130,successful,Tra******@yahoo.com,83******30,5199.75
232,54,Jessica Hernandez,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,JessicaHernandez@outlook.com,7144391854,successful,Jes*************@outlook.com,71******54,224999.75
232,54,Jessica Hernandez,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,JessicaHernandez@outlook.com,7144391854,failed,Jes*************@outlook.com,71******54,224999.75
233,107,Cory Tyler,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-01-24,4,UPI,0.35,CoryTyler@outlook.com,7231357413,successful,Cor******@outlook.com,72******13,59999.65
234,320,Stephen Tyler,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-09-30,4,Cash,0.35,StephenTyler@yahoo.com,8061706167,successful,Ste*********@yahoo.com,80******67,199999.65
235,597,Paul Foster,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-03,1,Cash,0.1,PaulFoster@gmail.com,8644430674,successful,Pau*******@gmail.com,86******74,79999.9
236,197,Gabriel Mills,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-02-17,3,Card,0.15,GabrielMills@gmail.com,8457234137,successful,Gab*********@gmail.com,84******37,194999.85
237,97,Joseph Nolan,105,45000.0,Tv,Electronics,offline,Bangalore,2026-01-22,5,Cash,0.05,JosephNolan@outlook.com,9572183593,successful,Jos********@outlook.com,95******93,224999.95
238,747,Laura Edwards,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-14,2,NetBanking,0.2,LauraEdwards@yahoo.com,6975755369,successful,Lau*********@yahoo.com,69******69,159999.8
239,363,Leonard Travis,103,1300.0,Shirt,Clothing,offline,Delhi,2025-05-28,4,NetBanking,0.15,LeonardTravis@gmail.com,9034700472,successful,Leo**********@gmail.com,90******72,5199.85
240,14,Joseph Jones,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-09-15,1,Cash,0.25,JosephJones@gmail.com,8900905282,successful,Jos********@gmail.com,89******82,14999.75
241,305,Zachary Cabrera,107,50000.0,Dining Table,Furniture,online,Delhi,2025-07-08,4,Card,0.3,ZacharyCabrera@outlook.com,8097133696,successful,Zac***********@outlook.com,80******96,199999.7
242,307,Evelyn Bridges,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-13,1,Card,0.2,EvelynBridges@gmail.com,9141467428,successful,Eve**********@gmail.com,91******28,79999.8
243,827,Jonathan Sandoval,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-04-15,5,NetBanking,0.25,JonathanSandoval@yahoo.com,8749776234,successful,Jon*************@yahoo.com,87******34,74999.75
244,556,Roger Guerrero,105,45000.0,Tv,Electronics,offline,Mumbai,2026-02-13,2,Cash,0.35,RogerGuerrero@yahoo.com,8875145988,successful,Rog**********@yahoo.com,88******88,89999.65
